route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
87003,0,87003R0-1834,Wissenschaftsstadt,1,,87003R0-1824
87003,3,87003R3-1603,Wissenschaftsstadt,1,,87003R0-1824
87003,2,87003R2-1654,Wissenschaftsstadt,1,,87003R0-1824
87003,2,87003H2-1614,Wissenschaftsstadt,0,,87003H0-0909
87003,0,87003R0-1758,Ehinger Tor,1,,87003R0-1838
87003,2,87003H2-0728,Wissenschaftsstadt,0,,87003H0-0909
87003,2,87003H2-1624,Wissenschaftsstadt,0,,87003H0-0909
87003,2,87003H2-0843,Wissenschaftsstadt,0,,87003H0-0909
87003,0,87003H0-0845,Science Park II,0,,87003H0-0907
87003,3,87003R3-1418,Wissenschaftsstadt,1,,87003R0-1824
87003,2,87003H2-1028,Wissenschaftsstadt,0,,87003H0-0909
87003,0,87003R0-1544,Wissenschaftsstadt,1,,87003R0-1824
87003,0,87003H0-1154,Wissenschaftsstadt,0,,87003H0-0909
87003,0,87003R0-1524,Wissenschaftsstadt,1,,87003R0-1824
87003,0,87003R0-0834,Wissenschaftsstadt,1,,87003R0-1824
87003,Nb,87003H3-2328,Wissenschaftsstadt,0,,87003H0-0909
87003,0,87003R0-1554,Wissenschaftsstadt,1,,87003R0-1824
87003,2,87003R2-1133,Wissenschaftsstadt,1,,87003R0-1824
87003,Fa,87003R0-2403,Wissenschaftsstadt,1,,87003R0-1824
87003,2,87003H2-1013,Wissenschaftsstadt,0,,87003H0-0909
87003,3,87003R3-0703,Wissenschaftsstadt,1,,87003R0-1824
87003,0,87003R0-1534,Wissenschaftsstadt,1,,87003R0-1824
87003,0,87003R0-0814,Wissenschaftsstadt,1,,87003R0-1824
87003,2,87003H2-1943,Wissenschaftsstadt,0,,87003H0-0909
87003,3,87003R3-1130,Wiblingen (Alte Siedlung),1,,87003R2-0530
87003,2,87003H2-0813,Wissenschaftsstadt,0,,87003H0-0909
87003,0,87003R0-1814,Wissenschaftsstadt,1,,87003R0-1824
87003,2,87003H2-1213,Wissenschaftsstadt,0,,87003H0-0909
87003,2,87003R2-1754,Wissenschaftsstadt,1,,87003R0-1824
87003,3,87003H3-1543,Wissenschaftsstadt,0,,87003H0-0909
87003,2,87003R2-1033,Wissenschaftsstadt,1,,87003R0-1824
87003,3,87003H3-1443,Wissenschaftsstadt,0,,87003H0-0909
87003,2,87003R2-0903,Wissenschaftsstadt,1,,87003R0-1824
87003,2,87003H2-1654,Wissenschaftsstadt,0,,87003H0-0909
87003,2,87003R2-0703,Wissenschaftsstadt,1,,87003R0-1824
87003,0,87003H0-1124,Wissenschaftsstadt,0,,87003H0-0909
87003,0,87003R0-0844,Wissenschaftsstadt,1,,87003R0-1824
87003,0,87003H0-0558,Wissenschaftsstadt,0,,87003H0-0909
87003,Su,87003H0-0755,Science Park II,0,,87003H0-0907
87003,Fb,87003H3-2329,Wissenschaftsstadt,0,,87003H0-0909
87003,0,87003H0-1144,Wissenschaftsstadt,0,,87003H0-0909
87003,2,87003H2-1644,Wissenschaftsstadt,0,,87003H0-0909
87003,0,87003H0-0857,Wissenschaftsstadt,0,,87003H0-0909
87003,3,87003H3-1458,Wissenschaftsstadt,0,,87003H0-0909
87003,2,87003H2-0628,Wissenschaftsstadt,0,,87003H0-0909
87003,2,87003H2-1634,Wissenschaftsstadt,0,,87003H0-0909
87003,0,87003H0-0643,Wissenschaftsstadt,0,,87003H0-0909
87003,0,87003H0-1524,Wissenschaftsstadt,0,,87003H0-0909
87003,2,87003R2-1734,Wissenschaftsstadt,1,,87003R0-1824
87003,0,87003R0-1124,Wissenschaftsstadt,1,,87003R0-1824
87003,0,87003H0-2043,Wissenschaftsstadt,0,,87003H0-0909
87003,0,87003H0-1834,Wissenschaftsstadt,0,,87003H0-0909
87003,2,87003H2-0658,Wissenschaftsstadt,0,,87003H0-0909
87003,0,87003H0-1824,Wissenschaftsstadt,0,,87003H0-0909
87003,0,87003R0-1134,Wissenschaftsstadt,1,,87003R0-1824
87003,0,87003H0-0543,Wissenschaftsstadt,0,,87003H0-0909
87003,0,87003H0-1424,Wissenschaftsstadt,0,,87003H0-0909
87003,0,87003R0-2018,Wissenschaftsstadt,1,,87003R0-1824
87003,3,87003H3-1758,Wissenschaftsstadt,0,,87003H0-0909
87003,2,87003R2-1714,Wissenschaftsstadt,1,,87003R0-1824
87003,0,87003H0-1724,Wissenschaftsstadt,0,,87003H0-0909
87003,2,87003R2-2048,Wissenschaftsstadt,1,,87003R0-1824
87003,0,87003H0-1734,Wissenschaftsstadt,0,,87003H0-0909
87003,0,87003R0-0944,Wissenschaftsstadt,1,,87003R0-1824
87003,Su,87003H0-0935,Science Park II,0,,87003H0-0907
87003,0,87003H0-1714,Wissenschaftsstadt,0,,87003H0-0909
87003,0,87003R0-0804,Wissenschaftsstadt,1,,87003R0-1824
87003,2,87003H2-2358,Wissenschaftsstadt,0,,87003H0-0909
87003,0,87003H0-0513,Wissenschaftsstadt,0,,87003H0-0909
87003,3,87003H3-0728,Wissenschaftsstadt,0,,87003H0-0909
87003,2,87003R2-0848,Wissenschaftsstadt,1,,87003R0-1824
87003,2,87003H2-1424,Wissenschaftsstadt,0,,87003H0-0909
87003,2,87003R2-0948,Wissenschaftsstadt,1,,87003R0-1824
87003,0,87003H0-1844,Wissenschaftsstadt,0,,87003H0-0909
87003,0,87003R0-2103,Wissenschaftsstadt,1,,87003R0-1824
87003,2,87003R2-2133,Wissenschaftsstadt,1,,87003R0-1824
87003,2,87003R2-2333,Wissenschaftsstadt,1,,87003R0-1824
87003,0,87003H0-0725,Wissenschaftsstadt,0,,87003H0-0909
87003,0,87003H0-0837,Wissenschaftsstadt,0,,87003H0-0909
87003,2,87003R2-1003,Wissenschaftsstadt,1,,87003R0-1824
87003,0,87003H0-0715,Wissenschaftsstadt,0,,87003H0-0909
87003,3,87003R3-0533,Wissenschaftsstadt,1,,87003R0-1824
87003,0,87003H0-0735,Science Park II,0,,87003H0-0907
87003,0,87003H0-1114,Wissenschaftsstadt,0,,87003H0-0909
87003,2,87003H2-1734,Wissenschaftsstadt,0,,87003H0-0909
87003,2,87003R2-0733,Wissenschaftsstadt,1,,87003R0-1824
87003,Su,87003H0-0745,Science Park II,0,,87003H0-0907
87003,2,87003H2-1724,Wissenschaftsstadt,0,,87003H0-0909
87003,2,87003R2-0933,Wissenschaftsstadt,1,,87003R0-1824
87003,0,87003R0-0548,Wissenschaftsstadt,1,,87003R0-1824
87003,3,87003R3-1933,Wissenschaftsstadt,1,,87003R0-1824
87003,0,87003H0-0937,Wissenschaftsstadt,0,,87003H0-0909
87003,0,87003H0-0628,Wissenschaftsstadt,0,,87003H0-0909
87003,3,87003H3-1328,Wissenschaftsstadt,0,,87003H0-0909
87003,0,87003R0-1054,Wissenschaftsstadt,1,,87003R0-1824
87003,0,87003H0-0947,Wissenschaftsstadt,0,,87003H0-0909
87003,Fa,87003H0-2428,Wissenschaftsstadt,0,,87003H0-0909
87003,0,87003R0-1034,Wissenschaftsstadt,1,,87003R0-1824
87003,2,87003R2-1414,Wissenschaftsstadt,1,,87003R0-1824
87003,2,87003H2-1043,Wissenschaftsstadt,0,,87003H0-0909
87003,3,87003H3-1343,Wissenschaftsstadt,0,,87003H0-0909
87003,0,87003R0-0530,Wissenschaftsstadt,1,,87003R0-1824
87003,3,87003R3-1148,Wissenschaftsstadt,1,,87003R0-1824
87003,Su,87003R0-1528,Ehinger Tor,1,,87003R0-1838
87003,0,87003R0-1044,Wissenschaftsstadt,1,,87003R0-1824
87003,3,87003R3-1318,Wissenschaftsstadt,1,,87003R0-1824
87003,2,87003R2-1424,Wissenschaftsstadt,1,,87003R0-1824
87003,0,87003R0-1514,Wissenschaftsstadt,1,,87003R0-1824
87003,2,87003R2-1148,Wissenschaftsstadt,1,,87003R0-1824
87003,2,87003H2-2158,Wissenschaftsstadt,0,,87003H0-0909
87003,0,87003H0-0825,Science Park II,0,,87003H0-0907
87003,3,87003H3-2013,Wissenschaftsstadt,0,,87003H0-0909
87003,2,87003H2-1834,Wissenschaftsstadt,0,,87003H0-0909
87003,3,87003H3-0658,Wissenschaftsstadt,0,,87003H0-0909
87003,3,87003R3-1303,Wissenschaftsstadt,1,,87003R0-1824
87003,0,87003H0-0835,Science Park II,0,,87003H0-0907
87003,3,87003R3-1403,Wissenschaftsstadt,1,,87003R0-1824
87003,3,87003H3-2043,Wissenschaftsstadt,0,,87003H0-0909
87003,0,87003R0-1714,Wissenschaftsstadt,1,,87003R0-1824
87003,3,87003R3-1718,Wissenschaftsstadt,1,,87003R0-1824
87003,0,87003R0-0533,Wissenschaftsstadt,1,,87003R0-1824
87003,2,87003R2-1624,Wissenschaftsstadt,1,,87003R0-1824
87003,3,87003R3-1903,Wissenschaftsstadt,1,,87003R0-1824
87003,3,87003H3-1258,Wissenschaftsstadt,0,,87003H0-0909
87003,3,87003R3-0603,Wissenschaftsstadt,1,,87003R0-1824
87003,0,87003R0-1724,Wissenschaftsstadt,1,,87003R0-1824
87003,0,87003H0-0747,Science Park II,0,,87003H0-0907
87003,2,87003R2-1454,Wissenschaftsstadt,1,,87003R0-1824
87003,2,87003R2-2233,Wissenschaftsstadt,1,,87003R0-1824
87003,0,87003R0-0934,Wissenschaftsstadt,1,,87003R0-1824
87003,0,87003H0-1035,Wissenschaftsstadt,0,,87003H0-0909
87003,0,87003R0-0754,Wissenschaftsstadt,1,,87003R0-1824
87003,0,87003H0-1754,Wissenschaftsstadt,0,,87003H0-0909
87003,0,87003H0-1744,Wissenschaftsstadt,0,,87003H0-0909
87003,0,87003R0-1808,Ehinger Tor,1,,87003R0-1838
87003,2,87003H2-1414,Wissenschaftsstadt,0,,87003H0-0909
87003,0,87003H0-1854,Wissenschaftsstadt,0,,87003H0-0909
87003,2,87003H2-1434,Wissenschaftsstadt,0,,87003H0-0909
87003,3,87003R3-0530,Wiblingen (Alte Siedlung),1,,87003R2-0530
87003,0,87003R0-1114,Wissenschaftsstadt,1,,87003R0-1824
87003,3,87003R3-1648,Wissenschaftsstadt,1,,87003R0-1824
87003,0,87003H0-1704,Wissenschaftsstadt,0,,87003H0-0909
87003,0,87003R0-1104,Wissenschaftsstadt,1,,87003R0-1824
87003,3,87003R3-1848,Wissenschaftsstadt,1,,87003R0-1824
87003,0,87003R0-0954,Wissenschaftsstadt,1,,87003R0-1824
87003,Fb,87003R3-2403,Wissenschaftsstadt,1,,87003R0-1824
87003,3,87003H3-1643,Wissenschaftsstadt,0,,87003H0-0909
87003,0,87003R0-2233,Wissenschaftsstadt,1,,87003R0-1824
87003,0,87003R0-0714,Wissenschaftsstadt,1,,87003R0-1824
87003,0,87003H0-0749,Wissenschaftsstadt,0,,87003H0-0909
87003,3,87003R3-1633,Wissenschaftsstadt,1,,87003R0-1824
87003,0,87003R0-0724,Wissenschaftsstadt,1,,87003R0-1824
87003,3,87003R3-2003,Wissenschaftsstadt,1,,87003R0-1824
87003,3,87003R3-1748,Wissenschaftsstadt,1,,87003R0-1824
87003,2,87003H2-0958,Wissenschaftsstadt,0,,87003H0-0909
87003,0,87003R0-1154,Wissenschaftsstadt,1,,87003R0-1824
87003,0,87003R0-1144,Wissenschaftsstadt,1,,87003R0-1824
87003,3,87003H3-1058,Wissenschaftsstadt,0,,87003H0-0909
87003,Su,87003R0-1538,Ehinger Tor,1,,87003R0-1838
87003,3,87003R3-1433,Wissenschaftsstadt,1,,87003R0-1824
87003,0,87003R0-2048,Wissenschaftsstadt,1,,87003R0-1824
87003,2,87003H2-2428,Wissenschaftsstadt,0,,87003H0-0909
87003,3,87003H3-1313,Wissenschaftsstadt,0,,87003H0-0909
87003,0,87003R0-1754,Wissenschaftsstadt,1,,87003R0-1824
87003,0,87003H0-1314,Wissenschaftsstadt,0,,87003H0-0909
87003,2,87003H2-0943,Wissenschaftsstadt,0,,87003H0-0909
87003,2,87003R2-1354,Wissenschaftsstadt,1,,87003R0-1824
87003,0,87003R0-1654,Wissenschaftsstadt,1,,87003R0-1824
87003,2,87003H2-1844,Wissenschaftsstadt,0,,87003H0-0909
87003,3,87003R3-1733,Wissenschaftsstadt,1,,87003R0-1824
87003,3,87003R3-1833,Wissenschaftsstadt,1,,87003R0-1824
87003,0,87003H0-1304,Wissenschaftsstadt,0,,87003H0-0909
87003,0,87003R0-1904,Wissenschaftsstadt,1,,87003R0-1824
87003,2,87003R2-1544,Wissenschaftsstadt,1,,87003R0-1824
87003,2,87003H2-1058,Wissenschaftsstadt,0,,87003H0-0909
87003,0,87003H0-1324,Wissenschaftsstadt,0,,87003H0-0909
87003,2,87003H2-1824,Wissenschaftsstadt,0,,87003H0-0909
87003,0,87003R0-1454,Wissenschaftsstadt,1,,87003R0-1824
87003,2,87003R2-1554,Wissenschaftsstadt,1,,87003R0-1824
87003,0,87003H0-0737,Wissenschaftsstadt,0,,87003H0-0909
87003,0,87003H0-2158,Wissenschaftsstadt,0,,87003H0-0909
87003,0,87003H0-1334,Wissenschaftsstadt,0,,87003H0-0909
87003,0,87003R0-1254,Wissenschaftsstadt,1,,87003R0-1824
87003,0,87003H0-1444,Wissenschaftsstadt,0,,87003H0-0909
87003,2,87003H2-1704,Wissenschaftsstadt,0,,87003H0-0909
87003,2,87003H2-1714,Wissenschaftsstadt,0,,87003H0-0909
87003,2,87003H2-1504,Wissenschaftsstadt,0,,87003H0-0909
87003,3,87003H3-1858,Wissenschaftsstadt,0,,87003H0-0909
87003,0,87003H0-1044,Wissenschaftsstadt,0,,87003H0-0909
87003,Su,87003H0-0955,Science Park II,0,,87003H0-0907
87003,0,87003H0-0613,Wissenschaftsstadt,0,,87003H0-0909
87003,3,87003R3-1003,Wissenschaftsstadt,1,,87003R0-1824
87003,3,87003R3-0933,Wissenschaftsstadt,1,,87003R0-1824
87003,0,87003H0-1654,Wissenschaftsstadt,0,,87003H0-0909
87003,3,87003H3-1658,Wissenschaftsstadt,0,,87003H0-0909
87003,Su,87003H0-1005,Science Park II,0,,87003H0-0907
87003,0,87003H0-0817,Science Park II,0,,87003H0-0907
87003,0,87003H0-1614,Wissenschaftsstadt,0,,87003H0-0909
87003,0,87003H0-1624,Wissenschaftsstadt,0,,87003H0-0909
87003,2,87003R2-2103,Wissenschaftsstadt,1,,87003R0-1824
87003,3,87003H3-0451,Wissenschaftsstadt,0,,87003H0-0909
87003,0,87003R0-0654,Wiblingen (Alte Siedlung),1,,87003R2-0530
87003,3,87003H3-2158,Wissenschaftsstadt,0,,87003H0-0909
87003,2,87003H2-2028,Wissenschaftsstadt,0,,87003H0-0909
87003,0,87003H0-1634,Wissenschaftsstadt,0,,87003H0-0909
87003,2,87003H2-1404,Wissenschaftsstadt,0,,87003H0-0909
87003,2,87003R2-0800,Wiblingen (Alte Siedlung),1,,87003R2-0530
87003,0,87003H0-0915,Science Park II,0,,87003H0-0907
87003,2,87003H2-1444,Wissenschaftsstadt,0,,87003H0-0909
87003,0,87003H0-1025,Wissenschaftsstadt,0,,87003H0-0909
87003,0,87003H0-1644,Wissenschaftsstadt,0,,87003H0-0909
87003,0,87003R0-0924,Wissenschaftsstadt,1,,87003R0-1824
87003,2,87003H2-0451,Wissenschaftsstadt,0,,87003H0-0909
87003,3,87003H3-1913,Wissenschaftsstadt,0,,87003H0-0909
87003,3,87003R3-1703,Wissenschaftsstadt,1,,87003R0-1824
87003,0,87003H0-0957,Wissenschaftsstadt,0,,87003H0-0909
87003,3,87003H3-0828,Wissenschaftsstadt,0,,87003H0-0909
87003,2,87003R2-0803,Wissenschaftsstadt,1,,87003R0-1824
87003,2,87003H2-1254,Wissenschaftsstadt,0,,87003H0-0909
87003,2,87003H2-1854,Wissenschaftsstadt,0,,87003H0-0909
87003,0,87003H0-1234,Wissenschaftsstadt,0,,87003H0-0909
87003,0,87003H0-1244,Wissenschaftsstadt,0,,87003H0-0909
87003,0,87003R0-1644,Wissenschaftsstadt,1,,87003R0-1824
87003,3,87003R3-2133,Wissenschaftsstadt,1,,87003R0-1824
87003,2,87003R2-1404,Wissenschaftsstadt,1,,87003R0-1824
87003,2,87003H2-1814,Wissenschaftsstadt,0,,87003H0-0909
87003,Su,87003H0-0815,Science Park II,0,,87003H0-0907
87003,2,87003H2-1904,Wissenschaftsstadt,0,,87003H0-0909
87003,3,87003H3-1928,Wissenschaftsstadt,0,,87003H0-0909
87003,2,87003R2-1324,Wissenschaftsstadt,1,,87003R0-1824
87003,2,87003R2-1804,Wissenschaftsstadt,1,,87003R0-1824
87003,3,87003H3-1243,Wissenschaftsstadt,0,,87003H0-0909
87003,0,87003R0-0603,Wissenschaftsstadt,1,,87003R0-1824
87003,0,87003H0-2228,Wissenschaftsstadt,0,,87003H0-0909
87003,Su,87003H0-0805,Science Park II,0,,87003H0-0907
87003,0,87003R0-1704,Wissenschaftsstadt,1,,87003R0-1824
87003,3,87003R3-2048,Wissenschaftsstadt,1,,87003R0-1824
87003,0,87003H0-0927,Wissenschaftsstadt,0,,87003H0-0909
87003,2,87003H2-0758,Wissenschaftsstadt,0,,87003H0-0909
87003,2,87003R2-1218,Wissenschaftsstadt,1,,87003R0-1824
87003,2,87003H2-1454,Wissenschaftsstadt,0,,87003H0-0909
87003,2,87003R2-1604,Wissenschaftsstadt,1,,87003R0-1824
87003,2,87003R2-1344,Wissenschaftsstadt,1,,87003R0-1824
87003,0,87003H0-2400,Wissenschaftsstadt,0,,87003H0-0909
87003,0,87003H0-0917,Wissenschaftsstadt,0,,87003H0-0909
87003,0,87003H0-1434,Wissenschaftsstadt,0,,87003H0-0909
87003,3,87003H3-2128,Wissenschaftsstadt,0,,87003H0-0909
87003,2,87003R2-0918,Wissenschaftsstadt,1,,87003R0-1824
87003,3,87003R3-0903,Wissenschaftsstadt,1,,87003R0-1824
87003,0,87003H0-0759,Wissenschaftsstadt,0,,87003H0-0909
87003,0,87003H0-1904,Wissenschaftsstadt,0,,87003H0-0909
87003,0,87003R0-0618,Wissenschaftsstadt,1,,87003R0-1824
87003,Su,87003H0-0945,Science Park II,0,,87003H0-0907
87003,0,87003H0-1054,Wissenschaftsstadt,0,,87003H0-0909
87003,2,87003R2-2303,Wissenschaftsstadt,1,,87003R0-1824
87003,2,87003R2-2403,Wissenschaftsstadt,1,,87003R0-1824
87003,3,87003R3-1033,Wissenschaftsstadt,1,,87003R0-1824
87003,0,87003H0-1454,Wissenschaftsstadt,0,,87003H0-0909
87003,0,87003H0-0807,Science Park II,0,,87003H0-0907
87003,2,87003H2-0558,Wissenschaftsstadt,0,,87003H0-0909
87003,0,87003R0-2303,Wissenschaftsstadt,1,,87003R0-1824
87003,Su,87003H0-0905,Science Park II,0,,87003H0-0907
87003,2,87003R2-0818,Wissenschaftsstadt,1,,87003R0-1824
87003,2,87003H2-2228,Wissenschaftsstadt,0,,87003H0-0909
87003,2,87003R2-1304,Wissenschaftsstadt,1,,87003R0-1824
87003,2,87003H2-2013,Wissenschaftsstadt,0,,87003H0-0909
87003,0,87003R0-0744,Wissenschaftsstadt,1,,87003R0-1824
87003,0,87003R0-0658,Wissenschaftsstadt,1,,87003R0-1824
87003,0,87003H0-0827,Wissenschaftsstadt,0,,87003H0-0909
87003,0,87003H0-0925,Science Park II,0,,87003H0-0907
87003,3,87003R3-1448,Wissenschaftsstadt,1,,87003R0-1824
87003,0,87003H0-1015,Wissenschaftsstadt,0,,87003H0-0909
87003,0,87003R0-0734,Wissenschaftsstadt,1,,87003R0-1824
87003,Fb,87003H3-2428,Wissenschaftsstadt,0,,87003H0-0909
87003,0,87003H0-0757,Science Park II,0,,87003H0-0907
87003,0,87003R0-0633,Wissenschaftsstadt,1,,87003R0-1824
87003,2,87003R2-1948,Wissenschaftsstadt,1,,87003R0-1824
87003,3,87003R3-1103,Wissenschaftsstadt,1,,87003R0-1824
87003,2,87003R2-0603,Wissenschaftsstadt,1,,87003R0-1824
87003,3,87003H3-2028,Wissenschaftsstadt,0,,87003H0-0909
87003,3,87003H3-0758,Wissenschaftsstadt,0,,87003H0-0909
87003,2,87003R2-1614,Wissenschaftsstadt,1,,87003R0-1824
87003,0,87003R0-1504,Wissenschaftsstadt,1,,87003R0-1824
87003,0,87003R0-1728,Ehinger Tor,1,,87003R0-1838
87003,2,87003R2-1334,Wissenschaftsstadt,1,,87003R0-1824
87003,3,87003H3-2400,Wissenschaftsstadt,0,,87003H0-0909
87003,0,87003R0-1404,Wissenschaftsstadt,1,,87003R0-1824
87003,3,87003H3-2228,Wissenschaftsstadt,0,,87003H0-0909
87003,3,87003H3-1728,Wissenschaftsstadt,0,,87003H0-0909
87003,3,87003R3-1948,Wissenschaftsstadt,1,,87003R0-1824
87003,3,87003H3-1843,Wissenschaftsstadt,0,,87003H0-0909
87003,2,87003H2-1914,Wissenschaftsstadt,0,,87003H0-0909
87003,3,87003H3-0858,Wissenschaftsstadt,0,,87003H0-0909
87003,0,87003R0-1718,Ehinger Tor,1,,87003R0-1838
87003,0,87003R0-1444,Wissenschaftsstadt,1,,87003R0-1824
87003,2,87003H2-1314,Wissenschaftsstadt,0,,87003H0-0909
87003,2,87003H2-1113,Wissenschaftsstadt,0,,87003H0-0909
87003,0,87003R0-1708,Ehinger Tor,1,,87003R0-1838
87003,2,87003R2-1933,Wissenschaftsstadt,1,,87003R0-1824
87003,2,87003H2-1928,Wissenschaftsstadt,0,,87003H0-0909
87003,3,87003H3-0928,Wissenschaftsstadt,0,,87003H0-0909
87003,0,87003H0-0819,Wissenschaftsstadt,0,,87003H0-0909
87003,3,87003R3-1918,Wissenschaftsstadt,1,,87003R0-1824
87003,0,87003H0-0809,Wissenschaftsstadt,0,,87003H0-0909
87003,3,87003R3-1518,Wissenschaftsstadt,1,,87003R0-1824
87003,2,87003H2-1304,Wissenschaftsstadt,0,,87003H0-0909
87003,2,87003H2-1128,Wissenschaftsstadt,0,,87003H0-0909
87003,0,87003R0-1434,Wissenschaftsstadt,1,,87003R0-1824
87011,0,87011R0-1358,Roter Berg,1,,87011R0-1358
87011,0,87011H0-1238,Gleißelstetten,0,,87011H0-1238
87011,0,87011R0-0520,Roter Berg,1,,87011R0-1358
87011,2,87011R2-0750,Roter Berg,1,,87011R0-1358
87011,0,87011H0-0718,Gleißelstetten,0,,87011H0-1238
87011,0,87011H0-0758,Gleißelstetten,0,,87011H0-1238
87011,0,87011R0-1558,Roter Berg,1,,87011R0-1358
87011,0,87011H0-1118,Gleißelstetten,0,,87011H0-1238
87011,2,87011H2-0920,Gleißelstetten,0,,87011H0-1238
87011,0,87011H0-0818,Gleißelstetten,0,,87011H0-1238
87011,0,87011H0-1138,Gleißelstetten,0,,87011H0-1238
87011,0,87011R0-1758,Roter Berg,1,,87011R0-1358
87011,0,87011H0-1218,Gleißelstetten,0,,87011H0-1238
87011,0,87011H0-0618,Gleißelstetten,0,,87011H0-1238
87011,2,87011H2-1738,Gleißelstetten,0,,87011H0-1238
87011,2,87011R2-0650,Roter Berg,1,,87011R0-1358
87011,0,87011R0-1858,Roter Berg,1,,87011R0-1358
87011,0,87011R0-1338,Roter Berg,1,,87011R0-1358
87011,2,87011H2-0520,Gleißelstetten,0,,87011H0-1238
87011,0,87011R0-1538,Roter Berg,1,,87011R0-1358
87011,2,87011H2-1238,Gleißelstetten,0,,87011H0-1238
87011,0,87011R0-0550,Roter Berg,1,,87011R0-1358
87011,0,87011H0-1258,Gleißelstetten,0,,87011H0-1238
87011,0,87011H0-1638,Gleißelstetten,0,,87011H0-1238
87011,2,87011H2-0850,Gleißelstetten,0,,87011H0-1238
87011,2,87011H2-1218,Gleißelstetten,0,,87011H0-1238
87011,2,87011H2-1758,Gleißelstetten,0,,87011H0-1238
87011,2,87011R2-1020,Roter Berg,1,,87011R0-1358
87011,0,87011H0-1618,Gleißelstetten,0,,87011H0-1238
87011,0,87011H0-0838,Gleißelstetten,0,,87011H0-1238
87011,2,87011H2-1858,Gleißelstetten,0,,87011H0-1238
87011,0,87011H0-1318,Gleißelstetten,0,,87011H0-1238
87011,2,87011R2-0850,Roter Berg,1,,87011R0-1358
87011,0,87011R0-1518,Roter Berg,1,,87011R0-1358
87011,2,87011H2-1918,Gleißelstetten,0,,87011H0-1238
87011,2,87011H2-1718,Gleißelstetten,0,,87011H0-1238
87011,2,87011R2-1518,Roter Berg,1,,87011R0-1358
87011,2,87011H2-0820,Gleißelstetten,0,,87011H0-1238
87011,2,87011H2-1020,Gleißelstetten,0,,87011H0-1238
87011,0,87011H0-0918,Gleißelstetten,0,,87011H0-1238
87011,0,87011H0-1818,Gleißelstetten,0,,87011H0-1238
87011,2,87011H2-1258,Gleißelstetten,0,,87011H0-1238
87011,2,87011H2-1950,Gleißelstetten,0,,87011H0-1238
87011,0,87011R0-1158,Roter Berg,1,,87011R0-1358
87011,2,87011H2-1658,Gleißelstetten,0,,87011H0-1238
87011,0,87011R0-1458,Roter Berg,1,,87011R0-1358
87011,2,87011H2-1638,Gleißelstetten,0,,87011H0-1238
87011,0,87011R0-0618,Roter Berg,1,,87011R0-1358
87011,0,87011R0-1058,Roter Berg,1,,87011R0-1358
87011,0,87011R0-1718,Roter Berg,1,,87011R0-1358
87011,0,87011H0-0550,Gleißelstetten,0,,87011H0-1238
87011,0,87011H0-1758,Gleißelstetten,0,,87011H0-1238
87011,0,87011R0-0918,Roter Berg,1,,87011R0-1358
87011,0,87011R0-1438,Roter Berg,1,,87011R0-1358
87011,0,87011R0-0638,Roter Berg,1,,87011R0-1358
87011,0,87011R0-1038,Roter Berg,1,,87011R0-1358
87011,0,87011R0-0818,Roter Berg,1,,87011R0-1358
87011,0,87011H0-1738,Gleißelstetten,0,,87011H0-1238
87011,2,87011H2-0950,Gleißelstetten,0,,87011H0-1238
87011,2,87011H2-1838,Gleißelstetten,0,,87011H0-1238
87011,2,87011H2-1318,Gleißelstetten,0,,87011H0-1238
87011,0,87011H0-1358,Gleißelstetten,0,,87011H0-1238
87011,2,87011H2-1518,Gleißelstetten,0,,87011H0-1238
87011,0,87011R0-1638,Roter Berg,1,,87011R0-1358
87011,0,87011R0-0858,Roter Berg,1,,87011R0-1358
87011,0,87011R0-1218,Roter Berg,1,,87011R0-1358
87011,2,87011R2-0620,Roter Berg,1,,87011R0-1358
87011,0,87011H0-0658,Gleißelstetten,0,,87011H0-1238
87011,0,87011R0-1738,Roter Berg,1,,87011R0-1358
87011,0,87011H0-0738,Gleißelstetten,0,,87011H0-1238
87011,0,87011R0-0838,Roter Berg,1,,87011R0-1358
87011,0,87011R0-1238,Roter Berg,1,,87011R0-1358
87011,0,87011R0-1418,Roter Berg,1,,87011R0-1358
87011,0,87011H0-1018,Gleißelstetten,0,,87011H0-1238
87011,0,87011R0-1318,Roter Berg,1,,87011R0-1358
87011,2,87011H2-1338,Gleißelstetten,0,,87011H0-1238
87011,2,87011R2-0950,Roter Berg,1,,87011R0-1358
87011,0,87011H0-1338,Gleißelstetten,0,,87011H0-1238
87011,0,87011H0-0638,Gleißelstetten,0,,87011H0-1238
87011,0,87011H0-1718,Gleißelstetten,0,,87011H0-1238
87011,2,87011R2-1120,Roter Berg,1,,87011R0-1358
87011,0,87011R0-1258,Roter Berg,1,,87011R0-1358
87011,2,87011H2-0620,Gleißelstetten,0,,87011H0-1238
87011,2,87011H2-1618,Gleißelstetten,0,,87011H0-1238
87011,2,87011H2-1818,Gleißelstetten,0,,87011H0-1238
87011,2,87011R2-1438,Roter Berg,1,,87011R0-1358
87011,2,87011H2-1358,Gleißelstetten,0,,87011H0-1238
87011,2,87011H2-1150,Gleißelstetten,0,,87011H0-1238
87011,2,87011R2-1858,Roter Berg,1,,87011R0-1358
87011,2,87011H2-1558,Gleißelstetten,0,,87011H0-1238
87011,2,87011H2-0750,Gleißelstetten,0,,87011H0-1238
87011,0,87011H0-1058,Gleißelstetten,0,,87011H0-1238
